"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1400000US25013813401","Census Tract 8134.01, Hampden County, Massachusetts","5154","310","1130","119","1086","131","715","140","10","15","0","17","342","140","19","29","0","17","44","47","0","17","0","17","0","17","0","17","0","17","44","47","0","17","1164","181","1117","179","681","169","47","40","0","17","362","187","27","32","0","17","47","42","0","17","0","17","0","17","0","17","33","35","14","24","0","17","1989","179","1777","179","1360","184","87","60","32","31","298","118","0","17","0","17","165","75","20","21","11","16","0","17","10","15","0","17","11","18","113","62","47","46","871","71","296","98","19","20","0","17","277","97","0","17","0","17","575","113","0","17","215","94","223","88","31","30","0","17","0","17","106","55","0","17",
"1400000US25013813403","Census Tract 8134.03, Hampden County, Massachusetts","3870","257","976","225","750","116","550","116","0","12","0","12","200","105","0","12","0","12","226","220","43","48","0","12","0","12","0","12","0","12","183","212","0","12","541","138","541","138","427","129","36","34","0","12","78","80","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1490","111","1258","159","1064","141","39","34","0","12","144","86","11","16","0","12","232","119","91","57","0","12","0","12","29","33","0","12","10","17","102","103","0","12","863","75","166","71","14","15","0","12","152","71","0","12","0","12","697","85","0","12","218","70","168","61","66","42","0","12","0","12","245","78","0","12",
"1400000US25013813404","Census Tract 8134.04, Hampden County, Massachusetts","6799","368","1612","230","1534","215","1208","293","51","59","0","17","245","269","30","37","0","17","63","78","46","73","0","17","0","17","0","17","0","17","17","27","15","26","992","271","893","275","656","200","58","73","0","17","160","205","19","32","0","17","39","45","19","31","0","17","0","17","0","17","0","17","20","32","60","81","2779","220","2625","204","2091","255","130","109","18","33","327","177","59","72","0","17","137","98","57","63","0","17","0","17","53","64","0","17","0","17","27","45","17","28","1416","166","462","209","46","37","0","17","416","202","0","17","0","17","954","196","0","17","376","165","171","92","52","64","0","17","0","17","355","137","0","17",
"1400000US25013813500","Census Tract 8135, Hampden County, Massachusetts","5089","97","912","105","870","103","671","140","9","15","0","17","142","82","48","56","0","17","42","36","16","24","0","17","0","17","0","17","0","17","26","40","0","17","646","122","593","125","532","122","27","28","0","17","34","31","0","17","0","17","41","32","12","18","0","17","0","17","0","17","0","17","29","26","12","17","2321","147","2004","164","1643","190","136","77","0","17","202","85","23","37","0","17","297","115","105","72","22","26","47","60","37","31","0","17","0","17","86","56","20","22","1210","141","268","136","20","23","0","17","248","135","0","17","0","17","942","119","0","17","265","97","365","100","40","34","0","17","17","20","255","80","0","17",
"1400000US25013813601","Census Tract 8136.01, Hampden County, Massachusetts","8028","267","1745","207","1605","161","1373","197","60","59","0","17","172","122","0","17","0","17","140","147","0","17","0","17","0","17","0","17","0","17","140","147","0","17","1204","259","1153","253","894","244","0","17","0","17","259","124","0","17","0","17","35","51","0","17","0","17","35","51","0","17","0","17","0","17","16","36","3371","261","2930","298","2464","274","122","105","11","21","333","251","0","17","0","17","368","189","85","59","22","32","0","17","115","101","0","17","0","17","146","124","73","61","1708","153","201","101","35","39","0","17","166","96","0","17","0","17","1507","159","0","17","522","145","383","139","221","108","0","17","10","17","371","137","0","17",
"1400000US25013813602","Census Tract 8136.02, Hampden County, Massachusetts","6305","266","1503","206","1422","214","1212","224","143","119","0","17","67","54","0","17","0","17","64","73","18","31","0","17","0","17","46","67","0","17","0","17","17","28","1162","246","1077","241","907","237","114","93","0","17","56","57","0","17","0","17","65","47","34","39","0","17","0","17","0","17","0","17","31","39","20","31","2527","167","2460","175","2209","196","184","110","0","17","67","60","0","17","0","17","54","65","40","61","0","17","14","24","0","17","0","17","0","17","0","17","13","22","1113","94","330","128","73","54","0","17","257","112","0","17","0","17","783","117","0","17","376","150","227","110","0","17","0","17","28","33","152","79","0","17",
"1400000US25013813701","Census Tract 8137.01, Hampden County, Massachusetts","3589","164","605","133","457","126","341","117","31","32","0","12","85","87","0","12","0","12","148","102","36","56","0","12","0","12","60","74","0","12","52","53","0","12","770","141","704","152","553","151","69","66","0","12","82","58","0","12","0","12","56","46","19","29","0","12","18","30","19","24","0","12","0","12","10","16","1517","131","1239","127","1097","123","59","46","28","42","55","46","0","12","0","12","201","91","114","76","0","12","0","12","31","34","0","12","0","12","56","55","77","65","697","73","148","60","20","22","0","12","128","58","0","12","0","12","549","89","0","12","187","81","147","66","56","47","0","12","11","19","148","64","0","12",
"1400000US25013813702","Census Tract 8137.02, Hampden County, Massachusetts","5071","166","1056","144","965","157","653","135","44","49","0","17","240","194","28","44","0","17","91","57","0","17","0","17","0","17","0","17","0","17","91","57","0","17","728","172","667","166","470","119","93","93","0","17","104","74","0","17","0","17","31","35","0","17","0","17","0","17","0","17","0","17","31","35","30","35","2331","125","2025","155","1571","170","101","56","19","21","304","129","30","32","0","17","263","82","88","54","9","14","39","50","25","31","9","15","0","17","93","50","43","34","956","93","184","76","51","41","0","17","133","63","0","17","0","17","772","106","0","17","309","109","210","83","53","58","0","17","10","16","190","80","0","17",
"1400000US25013813801","Census Tract 8138.01, Hampden County, Massachusetts","4718","219","1162","154","1095","144","735","152","35","22","0","12","325","108","0","12","0","12","67","35","6","8","0","12","0","12","0","12","0","12","61","34","0","12","781","98","744","92","538","82","30","20","0","12","170","62","0","12","6","8","13","11","0","12","0","12","0","12","4","6","0","12","9","9","24","19","1991","93","1757","107","1429","133","89","36","7","8","222","77","3","4","7","10","152","57","12","12","14","17","22","32","39","20","4","6","0","12","61","38","82","44","784","58","274","58","31","20","3","4","240","57","0","12","0","12","510","63","0","12","107","35","220","59","45","35","0","12","25","18","113","38","0","12",
"1400000US25013813802","Census Tract 8138.02, Hampden County, Massachusetts","3658","17","804","95","704","118","475","127","18","21","0","12","211","82","0","12","0","12","74","80","0","12","0","12","0","12","10","16","0","12","64","77","26","38","539","115","483","115","259","95","27","35","0","12","197","101","0","12","0","12","56","48","0","12","0","12","0","12","0","12","0","12","56","48","0","12","1579","110","1290","138","979","160","76","44","0","12","225","98","10","17","0","12","212","89","32","30","42","58","7","10","44","42","9","15","0","12","78","62","77","58","736","76","277","89","12","18","0","12","265","91","0","12","0","12","459","96","0","12","196","95","113","77","49","53","0","12","0","12","101","58","0","12",
"1400000US25015820101","Census Tract 8201.01, Hampshire County, Massachusetts","6003","323","1092","167","993","140","698","217","0","17","0","17","246","157","49","72","0","17","99","75","26","39","0","17","0","17","0","17","0","17","73","69","0","17","751","224","682","206","471","182","0","17","0","17","173","101","38","56","0","17","45","51","0","17","0","17","0","17","0","17","0","17","45","51","24","37","2596","248","2277","250","1910","274","96","70","15","25","256","112","0","17","0","17","261","125","44","53","37","42","0","17","132","96","0","17","0","17","48","47","58","44","1564","249","456","160","41","57","16","25","399","143","0","17","0","17","1108","217","0","17","401","163","297","175","124","85","0","17","13","22","273","108","0","17",
"1400000US25015820102","Census Tract 8201.02, Hampshire County, Massachusetts","3736","322","914","210","862","213","346","164","0","12","0","12","480","190","36","41","0","12","52","48","0","12","0","12","9","15","0","12","0","12","43","45","0","12","800","175","728","169","413","95","31","29","0","12","284","132","0","12","0","12","60","56","28","45","0","12","0","12","0","12","0","12","32","32","12","19","1542","205","1250","206","882","206","10","14","32","23","300","122","26","32","0","12","247","100","35","33","9","15","0","12","134","82","0","12","8","13","61","38","45","41","480","101","151","68","11","14","0","12","140","68","0","12","0","12","329","103","0","12","27","27","51","35","148","69","0","12","8","12","95","48","0","12",
"1400000US25015820202","Census Tract 8202.02, Hampshire County, Massachusetts","1283","113","223","45","223","45","162","42","30","23","0","12","31","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","244","90","226","88","88","33","20","19","0","12","114","82","0","12","4","5","14","15","5","7","0","12","0","12","0","12","0","12","9","13","4","5","482","42","435","42","329","48","77","27","0","12","29","21","0","12","0","12","44","22","17","15","15","10","4","5","4","5","0","12","0","12","4","5","3","4","334","29","58","24","21","16","3","4","34","18","0","12","0","12","276","32","0","12","158","31","53","24","22","16","0","12","3","4","40","18","0","12",
"1400000US25015820203","Census Tract 8202.03, Hampshire County, Massachusetts","8237","299","1825","227","1825","227","1532","208","57","90","0","17","236","226","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","1365","251","1307","253","1055","234","70","63","0","17","157","95","25","39","0","17","58","51","19","29","0","17","23","35","0","17","0","17","16","26","0","17","3531","241","3216","237","2801","234","87","69","19","31","280","171","15","23","14","22","253","113","79","65","17","28","1","3","34","38","0","17","0","17","122","76","62","59","1516","160","477","186","97","88","0","17","380","174","0","17","0","17","1039","159","0","17","277","125","325","124","33","41","0","17","48","74","356","137","0","17",
"1400000US25015820204","Census Tract 8202.04, Hampshire County, Massachusetts","6768","295","1682","208","1588","227","1398","248","0","17","0","17","164","131","26","43","0","17","94","70","0","17","0","17","0","17","0","17","0","17","94","70","0","17","1356","287","1294","294","1100","315","152","164","0","17","30","41","12","22","0","17","44","50","0","17","0","17","22","36","0","17","0","17","22","35","18","29","3025","239","2872","230","2561","248","129","120","13","22","156","102","13","21","0","17","153","94","0","17","26","32","0","17","27","34","0","17","0","17","100","87","0","17","705","88","190","98","51","45","0","17","139","81","0","17","0","17","515","111","0","17","217","93","155","97","18","29","0","17","16","25","109","66","0","17",
"1400000US25015820300","Census Tract 8203, Hampshire County, Massachusetts","7051","694","945","171","818","168","528","147","6","21","0","17","284","153","0","17","0","17","108","87","0","17","0","17","0","17","0","17","0","17","108","87","19","27","3793","766","3086","618","1912","591","503","217","0","17","671","336","0","17","0","17","554","453","398","437","0","17","20","31","0","17","0","17","136","87","153","133","1446","208","1319","211","1069","200","64","47","0","17","173","107","0","17","13","22","80","69","0","17","0","17","0","17","34","51","0","17","0","17","46","48","47","55","867","202","338","123","104","66","14","22","220","98","0","17","0","17","529","148","0","17","280","118","57","53","0","17","0","17","0","17","192","106","0","17",
"1400000US25015820400","Census Tract 8204, Hampshire County, Massachusetts","13198","486","3058","398","2751","342","1995","255","493","123","15","21","248","107","0","19","0","19","173","110","62","54","0","19","0","19","0","19","0","19","111","95","134","90","10040","530","9128","513","6845","491","1584","243","0","19","690","166","9","14","0","19","576","144","318","98","0","19","0","19","27","30","0","19","231","109","336","116","96","61","95","61","30","28","4","7","0","19","61","52","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","1","2","4","7","0","19","0","19","0","19","0","19","0","19","0","19","4","7","4","7","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"1400000US25015820500","Census Tract 8205, Hampshire County, Massachusetts","6096","705","650","172","517","157","391","148","87","67","0","17","39","48","0","17","0","17","82","84","0","17","0","17","0","17","0","17","0","17","82","84","51","65","3029","618","2554","566","1859","510","383","172","0","17","286","148","26","41","0","17","341","180","156","136","0","17","0","17","6","11","0","17","179","128","134","111","1358","258","1152","250","885","220","157","104","0","17","110","80","0","17","0","17","151","98","0","17","0","17","0","17","66","81","0","17","0","17","85","55","55","48","1059","154","140","71","25","36","0","17","115","64","0","17","0","17","919","150","0","17","382","105","124","69","119","74","0","17","26","39","268","117","0","17",
